Make,Model,Year,Price,BodyStyle,Trim,FuelType,CityMPG,HighwayMPG,Drivetrain,Transmission,Engine,Link
GMC,Savana 2500,2018,25736,CargoVan,Work Van,Gasoline,,,RWD,6-Speed Automatic,6.0L V8 16V MPFI OHV,http://cars.com/vehicledetail/detail/750467079/overview/
GMC,Savana 2500,2018,32570,CargoVan,Work Van,Gasoline,,,RWD,8-Speed Automatic,4.3L V6 12V GDI OHV,http://cars.com/vehicledetail/detail/752002622/overview/
GMC,Savana 2500,2017,34165,CargoVan,Work Van,Gasoline,11,17,RWD,Automatic,4.8L V8 16V MPFI OHV,http://cars.com/vehicledetail/detail/685012662/overview/
GMC,Savana 2500,2017,39460,CargoVan,Work Van,Diesel,11,17,RWD,Automatic,2.8L I4 16V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/697900313/overview/
GMC,Savana 2500,2017,32170,CargoVan,Work Van,Gasoline,11,17,RWD,Automatic,4.8L,http://cars.com/vehicledetail/detail/742305240/overview/
GMC,Savana 2500,2017,64000,CargoVan,Work Van,E85 Flex Fuel,11,17,RWD,6-Speed Automatic,Gas/Ethanol V8 6.0L/364,http://cars.com/vehicledetail/detail/713406450/overview/
GMC,Savana 2500,2016,29415,CargoVan,Work Van,Gasoline,,,RWD,6-Speed Automatic,4.8L V8 16V MPFI OHV,http://cars.com/vehicledetail/detail/707323778/overview/
GMC,Savana 3500,2019,37345,CargoVan,Work Van,Gasoline,,,RWD,8-Speed Automatic,Gas V6 4.3L/,http://cars.com/vehicledetail/detail/757735465/overview/
GMC,Savana 3500,2019,34839,CargoVan,Work Van,Gasoline,,,RWD,6-Speed Automatic,6.0L V8 16V MPFI OHV Bi-Fuel,http://cars.com/vehicledetail/detail/766110302/overview/
GMC,Savana 3500,2019,32791,CargoVan,Work Van,Gasoline,,,RWD,6-Speed Automatic,6.0L V8 16V MPFI OHV,http://cars.com/vehicledetail/detail/766105626/overview/
GMC,Savana 3500,2018,61415,CargoVan,Work Van,Gasoline,,,AWD,8-Speed Automatic,6.0L V8 16V MPFI OHV,http://cars.com/vehicledetail/detail/729260010/overview/
GMC,Savana 3500,2018,59720,CargoVan,Work Van,Gasoline,,,AWD,Automatic,6.0L V8 16V MPFI OHV,http://cars.com/vehicledetail/detail/729376870/overview/
GMC,Unknown,2018,26490,CargoVan,Work Van,Gasoline,,,RWD,Automatic,Gas V6 4.3L/,http://cars.com/vehicledetail/detail/741870927/overview/
Mercedes-Benz,Metris,2018,34270,CargoVan,Base,Gasoline,21,24,RWD,7-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,http://cars.com/vehicledetail/detail/735445839/overview/
Mercedes-Benz,Metris,2018,34902,CargoVan,Base,Gasoline,21,24,Rear Wheel Drive,Automatic,4 Cylinder Engine,http://cars.com/vehicledetail/detail/757733756/overview/
Mercedes-Benz,Metris,2017,26990,CargoVan,Base,Gasoline,21,24,RWD,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/718049954/overview/
Mercedes-Benz,Metris,2017,32615,CargoVan,Base,Gasoline,21,24,RWD,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/765267666/overview/
Mercedes-Benz,Metris,2017,35895,CargoVan,Base,Gasoline,21,24,Rear Wheel Drive,7-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4,http://cars.com/vehicledetail/detail/692494323/overview/
Mercedes-Benz,Metris,2016,35035,CargoVan,Base,Gasoline,21,24,RWD,7-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,http://cars.com/vehicledetail/detail/758309789/overview/
Mercedes-Benz,Metris,2016,,CargoVan,Base,Gasoline,21,24,RWD,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/711835083/overview/
Mercedes-Benz,Metris,2016,,CargoVan,Base,Gasoline,21,24,RWD,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/716585531/overview/
Mercedes-Benz,Sprinter,2019,49788,CargoVan,High Roof,Diesel,,,2WD,7-Speed,6 Cylinder,http://cars.com/vehicledetail/detail/761486193/overview/
Mercedes-Benz,Sprinter,2019,49788,CargoVan,High Roof,Diesel,,,2WD,7-Speed,6 Cylinder,http://cars.com/vehicledetail/detail/761223848/overview/
Mercedes-Benz,Sprinter,2019,40357,CargoVan,Standard Roof,Diesel,,,2WD,7-Speed,6 Cylinder,http://cars.com/vehicledetail/detail/760255911/overview/
Mercedes-Benz,Sprinter,2019,48970,CargoVan,High Roof,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/761505845/overview/
Mercedes-Benz,Sprinter,2018,55989,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/744060225/overview/
Mercedes-Benz,Sprinter,2018,52714,CargoVan,Standard Roof,Diesel,,,RWD,AUTOMATIC,V6 Cylinder Engine 3.0L,http://cars.com/vehicledetail/detail/750992555/overview/
Mercedes-Benz,Sprinter,2017,40312,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/753311644/overview/
Mercedes-Benz,Sprinter,2017,44795,CargoVan,Standard Roof,Diesel,,,RWD,Automatic,3.0L V6 Turbodiesel,http://cars.com/vehicledetail/detail/722714033/overview/
Mercedes-Benz,Sprinter,2017,36800,CargoVan,Standard Roof,Diesel,,,Rear Wheel Drive,Automatic,3.0L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/762667112/overview/
Mercedes-Benz,Sprinter,2017,40312,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/753311681/overview/
Mercedes-Benz,Sprinter 2500,2019,43379,CargoVan,Standard Roof,Diesel,,,2WD,7-Speed,6 Cylinder,http://cars.com/vehicledetail/detail/761486192/overview/
Mercedes-Benz,Sprinter 2500,2019,40357,CargoVan,Standard Roof,Diesel,,,2WD,7-Speed,6 Cylinder,http://cars.com/vehicledetail/detail/760255911/overview/
Mercedes-Benz,Sprinter 2500,2019,48970,CargoVan,High Roof,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/761505845/overview/
Mercedes-Benz,Sprinter 2500,2017,44795,CargoVan,Standard Roof,Diesel,,,RWD,Automatic,3.0L V6 Turbodiesel,http://cars.com/vehicledetail/detail/722714033/overview/
Mercedes-Benz,Sprinter 2500,2017,45049,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/765793477/overview/
Mercedes-Benz,Sprinter 2500,2017,82460,CargoVan,Normal Roof,Diesel,,,RWD,5-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/751623502/overview/
Mercedes-Benz,Sprinter 2500,2017,81964,CargoVan,Standard Roof,Diesel,,,2WD,Shiftable Automatic,6 Cylinder,http://cars.com/vehicledetail/detail/753576478/overview/
Mercedes-Benz,Sprinter 2500,2017,42293,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/725589916/overview/
Mercedes-Benz,Sprinter 3500,2019,45010,CargoVan,High Roof,Diesel,,,2WD,7-Speed Shiftable Automatic,BlueTEC 3.0L Diesel Turbo,http://cars.com/vehicledetail/detail/762524185/overview/
Mercedes-Benz,Sprinter 3500,2019,45709,CargoVan,High Roof,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/764110036/overview/
Mercedes-Benz,Sprinter 3500,2019,40357,CargoVan,,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/759610994/overview/
Mercedes-Benz,Sprinter 3500,2019,48428,CargoVan,High Roof,Diesel,,,RWD,AUTOMATIC,V6 Cylinder Engine 3.0L,http://cars.com/vehicledetail/detail/760288459/overview/
Mercedes-Benz,Sprinter 3500,2018,130694,CargoVan,High Roof,Diesel,,,RWD,Automatic,3.0 L,http://cars.com/vehicledetail/detail/763831315/overview/
Mercedes-Benz,Sprinter 3500,2018,47940,CargoVan,High Roof,Diesel,,,RWD,5-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/754639323/overview/
Mercedes-Benz,Sprinter 3500,2018,52714,CargoVan,Standard Roof,Diesel,,,RWD,AUTOMATIC,V6 Cylinder Engine 3.0L,http://cars.com/vehicledetail/detail/750992555/overview/
Mercedes-Benz,Sprinter 3500,2018,43659,CargoVan,170 WB,Diesel,,,RWD,5-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/755008056/overview/
Mercedes-Benz,Sprinter 3500,2018,50559,CargoVan,High Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/758224203/overview/
Mercedes-Benz,Sprinter 3500,2017,36800,CargoVan,Standard Roof,Diesel,,,Rear Wheel Drive,Automatic,3.0L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/764967059/overview/
Mercedes-Benz,Sprinter 3500,2017,36800,CargoVan,Standard Roof,Diesel,,,Rear Wheel Drive,Automatic,3.0L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/762667112/overview/
Mercedes-Benz,Sprinter 3500,2017,36800,CargoVan,Standard Roof,Diesel,,,Rear Wheel Drive,Automatic,3.0L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/762667114/overview/
Mercedes-Benz,Sprinter 3500,2017,36800,CargoVan,Standard Roof,Diesel,,,Rear Wheel Drive,Automatic,3.0L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/764967054/overview/
Mercedes-Benz,Sprinter 3500,2017,36800,CargoVan,Standard Roof,Diesel,,,Rear Wheel Drive,Automatic,3.0L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/764967011/overview/
Mercedes-Benz,Sprinter 3500XD,2019,54494,CargoVan,170 WB High Roof Cargo,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/756684016/overview/
Mercedes-Benz,Sprinter 3500XD,2019,49788,CargoVan,High Roof,Diesel,,,2WD,7-Speed,6 Cylinder,http://cars.com/vehicledetail/detail/761486193/overview/
Mercedes-Benz,Sprinter 3500XD,2019,49788,CargoVan,170 WB High Roof Cargo,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/764660278/overview/
Mercedes-Benz,Sprinter 3500XD,2019,49788,CargoVan,High Roof,Diesel,,,2WD,7-Speed,6 Cylinder,http://cars.com/vehicledetail/detail/761223848/overview/
Mercedes-Benz,Sprinter 3500XD,2019,49788,CargoVan,High Roof,Diesel,,,2WD,7-Speed Shiftable Automatic,BlueTEC 3.0L Diesel Turbo,http://cars.com/vehicledetail/detail/760725377/overview/
Mercedes-Benz,Sprinter 3500XD,2018,42634,CargoVan,3500XD Standard Roof V6 170\,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/747205340/overview/
Mercedes-Benz,Sprinter 3500XD,2018,51112,CargoVan,High Roof,Diesel,,,2WD,Shiftable Automatic,6 Cylinder,http://cars.com/vehicledetail/detail/760402039/overview/
Mercedes-Benz,Sprinter 3500XD,2018,55989,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/744060225/overview/
Mercedes-Benz,Sprinter 3500XD,2018,43659,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/751653747/overview/
Mercedes-Benz,Sprinter 3500XD,2018,53951,CargoVan,3500XD High Roof V6 170\,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/754285354/overview/
Mercedes-Benz,Sprinter 3500XD,2017,40312,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/753311681/overview/
Mercedes-Benz,Sprinter 3500XD,2017,40312,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/753311644/overview/
Mercedes-Benz,Sprinter 3500XD,2017,80107,CargoVan,High Roof,Diesel,,,AWD,5-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/744470357/overview/
Mercedes-Benz,Sprinter 3500XD,2017,40336,CargoVan,Standard Roof,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/753341349/overview/
Mercedes-Benz,Sprinter 4500,2019,48461,CargoVan,Standard Roof,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/756862268/overview/
Mercedes-Benz,Sprinter 4500,2019,59771,CargoVan,High Roof,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/764543039/overview/
Mercedes-Benz,Sprinter 4500,2019,54878,CargoVan,High Roof,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/761385799/overview/
Mercedes-Benz,Sprinter 4500,2019,56771,CargoVan,High Roof,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/764536474/overview/
Mercedes-Benz,Unknown,2019,49136,CargoVan,,Diesel,,,RWD,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/762132418/overview/
Mercedes-Benz,Unknown,2018,42710,CargoVan,Cargo 144 WB,Diesel,,,RWD,Automatic,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/761267306/overview/
Mercedes-Benz,Unknown,2018,41699,CargoVan,,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/746212498/overview/
Mercedes-Benz,Unknown,2017,44728,CargoVan,Cargo 144 WB,Diesel,,,RWD,Automatic,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/758224285/overview/
Mercedes-Benz,Unknown,2017,32735,CargoVan,,Gasoline,,,RWD,7-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,http://cars.com/vehicledetail/detail/763274700/overview/
Mercedes-Benz,Unknown,2017,45164,CargoVan,Cargo 144 WB,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/722495851/overview/
Mercedes-Benz,Unknown,2017,42784,CargoVan,,Diesel,,,RWD,5-Speed Automatic w/OD,Intercooled Turbo Diesel V-6 3.0 L/182,http://cars.com/vehicledetail/detail/755952849/overview/
Mercedes-Benz,Unknown,2016,140000,CargoVan,170 WB High Roof Extended Cargo DRW,Diesel,,,RWD,Automatic,2.1L I4 16V DDI DOHC Turbo Diesel,http://cars.com/vehicledetail/detail/684361980/overview/
Nissan,NV Cargo NV1500,2019,28924,CargoVan,S V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/762688032/overview/
Nissan,NV Cargo NV1500,2019,29000,CargoVan,S V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/764343734/overview/
Nissan,NV Cargo NV1500,2019,31880,CargoVan,SV V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/762014569/overview/
Nissan,NV Cargo NV1500,2019,30390,CargoVan,S V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/764820576/overview/
Nissan,NV Cargo NV1500,2019,29221,CargoVan,S V6,Gasoline,,,RWD,AUTOMATIC,,http://cars.com/vehicledetail/detail/761487443/overview/
Nissan,NV Cargo NV1500,2018,27658,CargoVan,SV V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/752564460/overview/
Nissan,NV Cargo NV1500,2018,27482,CargoVan,SV V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/745353798/overview/
Nissan,NV Cargo NV1500,2018,27338,CargoVan,SV V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/751990023/overview/
Nissan,NV Cargo NV1500,2018,26879,CargoVan,SV V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/748189496/overview/
Nissan,NV Cargo NV1500,2018,31375,CargoVan,SV V6,Gasoline,,,RWD,5-SPEED AUTOMATIC,4.0L V6,http://cars.com/vehicledetail/detail/754842513/overview/
Nissan,NV Cargo NV1500,2017,28950,CargoVan,S V6,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/731683250/overview/
Nissan,NV Cargo NV2500 HD,2019,31371,CargoVan,SV V6,Gasoline,,,RWD,Manual,V6,http://cars.com/vehicledetail/detail/762787053/overview/
Nissan,NV Cargo NV2500 HD,2019,33511,CargoVan,SV V6/SV V8,Gasoline,,,RWD,7-Speed Automatic,5.6L V8 32V GDI DOHC,http://cars.com/vehicledetail/detail/762913788/overview/
Nissan,NV Cargo NV2500 HD,2019,37230,CargoVan,SV V8,Gasoline,,,RWD,Automatic,5.6 L,http://cars.com/vehicledetail/detail/763868757/overview/
Nissan,NV Cargo NV2500 HD,2019,30679,CargoVan,S V6,Gasoline,,,RWD,AUTOMATIC,V6 Cylinder Engine 4.0L,http://cars.com/vehicledetail/detail/762301731/overview/
Nissan,NV Cargo NV2500 HD,2019,35221,CargoVan,SV V8,Gasoline,,,RWD,AUTOMATIC,8 Cylinder Engine 5.6L,http://cars.com/vehicledetail/detail/764390134/overview/
Nissan,NV Cargo NV2500 HD,2018,32651,CargoVan,SV V6,Gasoline,,,RWD,Automatic,4.0 L,http://cars.com/vehicledetail/detail/755061264/overview/
Nissan,NV Cargo NV2500 HD,2018,35025,CargoVan,SV V6,Gasoline,,,RWD,5-Speed Automatic w/OD,Regular Unleaded V-6 4.0 L/241,http://cars.com/vehicledetail/detail/739383902/overview/
Nissan,NV Cargo NV2500 HD,2018,35025,CargoVan,SV V6,Gasoline,,,RWD,AUTOMATIC,V6 Cylinder Engine 4.0L,http://cars.com/vehicledetail/detail/761477953/overview/
Nissan,NV Cargo NV2500 HD,2018,36145,CargoVan,SL V6,Gasoline,,,RWD,5-Speed Automatic w/OD,Regular Unleaded V-6 4.0 L/241,http://cars.com/vehicledetail/detail/741504822/overview/
Nissan,NV Cargo NV2500 HD,2017,32075,CargoVan,S V6/S V8,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/720691418/overview/
Nissan,NV Cargo NV2500 HD,2017,29992,CargoVan,SV V6/SV V8,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/758580628/overview/
Nissan,NV Cargo NV2500 HD,2017,29610,CargoVan,S V6/S V8,Gasoline,,,RWD,5-Speed Automatic,4.0L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/713664693/overview/
Nissan,NV Cargo NV2500 HD,2017,34405,CargoVan,SV V6,Gasoline,,,,Automatic,,http://cars.com/vehicledetail/detail/716569770/overview/
Nissan,NV Cargo NV2500 HD,2017,32965,CargoVan,S V6,Gasoline,,,RWD,5-Speed Automatic,V6,http://cars.com/vehicledetail/detail/719377357/overview/
Nissan,NV Cargo NV2500 HD,2016,30985,CargoVan,S V6,Gasoline,,,RWD,5-Speed Automatic w/OD,,http://cars.com/vehicledetail/detail/727103160/overview/
Nissan,NV Cargo NV3500 HD,2019,34991,CargoVan,S V8,Gasoline,,,RWD,7-Speed Automatic,V8,http://cars.com/vehicledetail/detail/763624552/overview/
Nissan,NV Cargo NV3500 HD,2019,35940,CargoVan,S V8,Gasoline,,,RWD,7-Speed Automatic,V8,http://cars.com/vehicledetail/detail/766814090/overview/
Nissan,NV Cargo NV3500 HD,2019,35303,CargoVan,S V8,Gasoline,,,RWD,Manual,V8,http://cars.com/vehicledetail/detail/765669709/overview/
Nissan,NV Cargo NV3500 HD,2019,34533,CargoVan,S V8,Gasoline,,,RWD,Manual,V8,http://cars.com/vehicledetail/detail/765222839/overview/
Nissan,NV Cargo NV3500 HD,2019,38329,CargoVan,S V8,Gasoline,,,RWD,7-Speed Automatic,V8,http://cars.com/vehicledetail/detail/763626537/overview/
Nissan,NV Cargo NV3500 HD,2018,37925,CargoVan,SV V8,Gasoline,,,RWD,7-Speed Automatic,5.6L V8 32V GDI DOHC,http://cars.com/vehicledetail/detail/751320038/overview/
Nissan,NV Cargo NV3500 HD,2018,36347,CargoVan,S V8,Gasoline,,,RWD,7-Speed Automatic,V8,http://cars.com/vehicledetail/detail/764516746/overview/
Nissan,NV Cargo NV3500 HD,2018,33247,CargoVan,S V8,Gasoline,,,RWD,7-Speed Automatic,V8,http://cars.com/vehicledetail/detail/742383879/overview/
Nissan,NV Cargo NV3500 HD,2018,32287,CargoVan,SL V8,Gasoline,,,RWD,7-Speed Automatic w/OD,Regular Unleaded V-8 5.6 L/339,http://cars.com/vehicledetail/detail/745626702/overview/
Nissan,NV Cargo NV3500 HD,2018,33247,CargoVan,S V8,Gasoline,,,RWD,7-Speed Automatic,V8,http://cars.com/vehicledetail/detail/746409069/overview/
Nissan,NV Cargo NV3500 HD,2017,34515,CargoVan,SL V6/SL V8,Gasoline,,,RWD,7-Speed Automatic,5.6L V8 32V MPFI DOHC,http://cars.com/vehicledetail/detail/720964845/overview/
Nissan,NV Cargo NV3500 HD,2017,34392,CargoVan,SL V6/SL V8,Gasoline,,,RWD,7-Speed Automatic,5.6L V8 32V MPFI DOHC,http://cars.com/vehicledetail/detail/726127354/overview/
Nissan,NV Cargo NV3500 HD,2017,37441,CargoVan,SL V6/SL V8,Gasoline,,,RWD,7-Speed Automatic,5.6L V8 32V MPFI DOHC,http://cars.com/vehicledetail/detail/712183872/overview/
Nissan,NV Cargo NV3500 HD,2017,35213,CargoVan,SL Cargo,Gasoline,,,RWD,7-Speed Automatic,5.6L V8 32V MPFI DOHC,http://cars.com/vehicledetail/detail/714122979/overview/
Nissan,NV200,2019,22576,CargoVan,SV,Gasoline,24,26,FWD,CVT with Xtronic,I4,http://cars.com/vehicledetail/detail/765222770/overview/
Nissan,NV200,2019,23466,CargoVan,SV,Gasoline,24,26,FWD,1-Speed CVT w/OD,Regular Unleaded I-4 2.0 L/122,http://cars.com/vehicledetail/detail/753779113/overview/
Nissan,NV200,2019,22207,CargoVan,S,Gasoline,24,26,FWD,Automatic CVT,2.0L I4 16V MPFI DOHC,http://cars.com/vehicledetail/detail/765308939/overview/
Nissan,NV200,2019,23545,CargoVan,S,Gasoline,24,26,FWD,1-Speed CVT w/OD,Regular Unleaded I-4 2.0 L/122,http://cars.com/vehicledetail/detail/757738587/overview/
Nissan,NV200,2019,23765,CargoVan,SV,Gasoline,24,26,FWD,Automatic CVT,2.0L I4 16V MPFI DOHC,http://cars.com/vehicledetail/detail/753887535/overview/
Nissan,NV200,2018,20674,CargoVan,S,Gasoline,24,26,FWD,Automatic CVT,2.0L I4 16V MPFI DOHC,http://cars.com/vehicledetail/detail/746945640/overview/
Nissan,NV200,2018,20453,CargoVan,S,Gasoline,24,26,FWD,Automatic CVT,2.0L I4 16V MPFI DOHC,http://cars.com/vehicledetail/detail/746561574/overview/
Nissan,NV200,2018,20453,CargoVan,S,Gasoline,24,26,FWD,Automatic CVT,2.0L I4 16V MPFI DOHC,http://cars.com/vehicledetail/detail/746561401/overview/
Nissan,NV200,2018,20603,CargoVan,S,Gasoline,24,26,FWD,Automatic CVT,2.0L I4 16V MPFI DOHC,http://cars.com/vehicledetail/detail/732634966/overview/
Nissan,NV200,2018,20538,CargoVan,S,Gasoline,24,26,FWD,Automatic CVT,2.0L I4 16V MPFI DOHC,http://cars.com/vehicledetail/detail/745275911/overview/
Nissan,NV200,2017,21714,CargoVan,SV,Gasoline,24,26,FWD,Automatic CVT,2.0L I4 16V MPFI DOHC,http://cars.com/vehicledetail/detail/755536039/overview/
Nissan,NV200,2017,21012,CargoVan,S,Gasoline,24,26,FWD,CVT,2.0L l4,http://cars.com/vehicledetail/detail/729709565/overview/
Nissan,NV200,2017,21922,CargoVan,S,Gasoline,24,26,FWD,CVT Transmission,4 Cyl,http://cars.com/vehicledetail/detail/752969135/overview/
